中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李宛妲,Vanda,,汉族,内地,2003-6-18,西双版纳,165CM,49KG,,双子座,,演员,泽东公司,李宛妲的新浪微博,《叶问4》,甄子丹,https://image.ijq.tv/201912/30/15-48-21-32-46.jpg,images/15-48-21-32-46.jpg,李宛妲,https://www.ijq.tv/mingxing/15776918897293.html,https://image.ijq.tv/201912/30/15-48-21-32-46.jpg
刘敬宇,Jim Liu,,汉族,内地,,,176CM,65KG,,,英国南安普敦大学电影系研究所,演员,Cherry Parker,刘敬宇的新浪微博,《星际变种》《别告诉她》《无慌液》,甄子丹,https://image.ijq.tv/201912/30/15-30-05-86-46.jpg,images/15-30-05-86-46.jpg,刘敬宇,https://www.ijq.tv/mingxing/15776909987291.html,https://image.ijq.tv/201912/30/15-30-05-86-46.jpg
张靖宜,Sunny|sunshine baby,,汉族,内地,1-10,,165CM,45KG,O型,魔羯座,北京电影学院,演员,,张靖宜的新浪微博,《绝密押运》《生死证明》《假如我是真的》《好大一个家》,厉娜 思璇,https://image.ijq.tv/201912/30/15-32-09-86-47.png,images/15-32-09-86-47.png,张靖宜,https://www.ijq.tv/mingxing/15776903697292.html,https://image.ijq.tv/201912/30/15-32-09-86-47.png
欧阳佳,,,汉族,内地,3-22,,169CM,45KG,,白羊座,,演员,,欧阳佳的新浪微博,《乘风》《时空终点》《标化人生》,合作曾乙同,https://image.ijq.tv/201912/30/15-12-37-42-47.png,images/15-12-37-42-47.png,欧阳佳,https://www.ijq.tv/mingxing/15776899317290.html,https://image.ijq.tv/201912/30/15-12-37-42-47.png
夏棋昱,Summer,,汉族,内地,,,,,,,,演员,未禾娱乐,夏棋昱的新浪微博,《摩女塑成记》,刘秦杉 曾乙同,https://image.ijq.tv/201912/30/14-43-58-63-47.png,images/14-43-58-63-47.png,夏棋昱,https://www.ijq.tv/mingxing/15776882047289.html,https://image.ijq.tv/201912/30/14-43-58-63-47.png
王廷晖,,,汉族,内地,1993-12-28,,,,,魔羯座,,演员,,王廷晖的新浪微博,《灵魂契约》《彭湃》《摩女塑成记》,刘秦杉 曾乙同,https://image.ijq.tv/201912/30/14-36-16-58-47.png,images/14-36-16-58-47.png,王廷晖,https://www.ijq.tv/mingxing/15776877467288.html,https://image.ijq.tv/201912/30/14-36-16-58-47.png
曹翠芬,Cao Cuifen,,汉族,内地,1944-4-6,上海,166CM,60KG,,白羊座,北京电影学院,演员,,曹翠芬的新浪微博,《庆余年》《知否知否应是绿肥红瘦》《慢慢地陪着你走》《外科风云》,合作赵丽颖 合作李若昀 丈夫谭天谦,https://image.ijq.tv/201912/30/11-20-04-23-47.png,images/11-20-04-23-47.png,曹翠芬,https://www.ijq.tv/mingxing/15776759647286.html,https://image.ijq.tv/201912/30/11-20-04-23-47.png
丁立,Vulcan,,汉族,内地,,,179CM,65KG,,,,"演员,歌手",,丁立的新浪微博,《下一站传奇》《乘风少年》《燃烧吧拳头》,伍嘉成 杨昊铭 邓泽鸣 罗杰,https://image.ijq.tv/201912/27/17-36-01-10-47.png,images/17-36-01-10-47.png,丁立,https://www.ijq.tv/mingxing/15774393417285.html,https://image.ijq.tv/201912/27/17-36-01-10-47.png
张德晖,,,汉族,内地,7-6,辽宁营口,170CM,65KG,,,辽宁省体育运动技术学院,"演员,电影人,其他",,张德晖的新浪微博,《灵异手术》《鬼拳》《九纹龙史进之替天行道》《青眼虎李云》,张旭 王思平,https://image.ijq.tv/201912/27/17-20-51-47-47.png,images/17-20-51-47-47.png,张德晖,https://www.ijq.tv/mingxing/15774384167284.html,https://image.ijq.tv/201912/27/17-20-51-47-47.png
林慧,,,汉族,内地,,广东广州,165CM,46KG,,,,歌手,,林慧的新浪微博,《风花错》,赖美云 蒋申,https://image.ijq.tv/201912/27/16-58-54-18-46.jpg,images/16-58-54-18-46.jpg,林慧,https://www.ijq.tv/mingxing/15774371247282.html,https://image.ijq.tv/201912/27/16-58-54-18-46.jpg
谢璐瑶,,,汉族,内地,1995-5-10,,167CM,45KG,,金牛座,北京电影学院,演员,,谢璐瑶的新浪微博,《西游记女儿国》《娘心》《开国》《龙日一你死定了》《配角逆袭事务所》,石雪婧 何其炜 许和琪,https://image.ijq.tv/201912/27/16-57-34-36-47.png,images/16-57-34-36-47.png,谢璐瑶,https://www.ijq.tv/mingxing/15774370217283.html,https://image.ijq.tv/201912/27/16-57-34-36-47.png
何其炜,,,汉族,内地,1990-10-30,成都,180CM,62KG,,天蝎座,北京师范大学,"演员,电影人",,何其炜的新浪微博,《男狐聊斋》《男狐聊斋2兰若寺》《发个微信去天界》《仕女图》,陈浩民 张德晖,https://image.ijq.tv/201912/27/16-34-54-80-47.png,images/16-34-54-80-47.png,何其炜,https://www.ijq.tv/mingxing/15774356497281.html,https://image.ijq.tv/201912/27/16-34-54-80-47.png
蕙心玥,,杨璨地,汉族,内地,1991-12-8,四川巴中恩阳古镇,166CM,42KG,,水瓶座,,演员,,,《文朝荣》《碟仙归来》,杨幂,https://image.ijq.tv/201912/27/16-25-01-88-46.jpg,images/16-25-01-88-46.jpg,蕙心玥,https://www.ijq.tv/mingxing/15774350957280.html,https://image.ijq.tv/201912/27/16-25-01-88-46.jpg
祁忆,,,汉族,内地,,,163CM,43KG,,,,演员,东申未来,祁忆的新浪微博,《山下学堂》,蒋昀霖 刘白沙,https://image.ijq.tv/201912/27/16-06-22-80-46.jpg,images/16-06-22-80-46.jpg,祁忆,https://www.ijq.tv/mingxing/15774339587279.html,https://image.ijq.tv/201912/27/16-06-22-80-46.jpg
刘韦伯,,刘韦,汉族,内地,1982-3-12,开封,176CM,,,双鱼座,北京电影学院,演员,,刘韦伯的新浪微博,《女管家》《少帅》《再爱一次好不好》,张钧甯 谢园 刘欢,https://image.ijq.tv/201912/27/16-01-23-76-47.png,images/16-01-23-76-47.png,刘韦伯,https://www.ijq.tv/mingxing/15774336537278.html,https://image.ijq.tv/201912/27/16-01-23-76-47.png
梁晓龙,,,汉族,内地,1995-10-27,,187CM,70KG,,天秤座,中国戏曲学院,演员,东申未来,梁晓龙的新浪微博,,蒋昀霖 刘白沙,https://image.ijq.tv/201912/27/15-54-15-14-46.jpg,images/15-54-15-14-46.jpg,梁晓龙,https://www.ijq.tv/mingxing/15774331627277.html,https://image.ijq.tv/201912/27/15-54-15-14-46.jpg
李嘉灏,,,汉族,内地,1993-4-2,,184CM,68KG,,金牛座,,演员,东申未来,李嘉灏的新浪微博,,蒋昀霖,https://image.ijq.tv/201912/27/15-43-55-39-46.jpg,images/15-43-55-39-46.jpg,李嘉灏,https://www.ijq.tv/mingxing/15774326267276.html,https://image.ijq.tv/201912/27/15-43-55-39-46.jpg
蒋昀霖,,,汉族,内地,,,185CM,68KG,,双子座,,演员,东申未来,蒋昀霖的新浪微博,,刘白沙,https://image.ijq.tv/201912/27/15-34-51-37-46.jpg,images/15-34-51-37-46.jpg,蒋昀霖,https://www.ijq.tv/mingxing/15774320547275.html,https://image.ijq.tv/201912/27/15-34-51-37-46.jpg
刘白沙,,白沙,汉族,内地,1999-3-28,,162CM,40KG,,白羊座,长沙市天心区仰天湖小学,演员,东申未来,刘白沙的新浪微博,《闪光的羽毛》,陈坤,https://image.ijq.tv/201912/27/15-20-49-17-46.jpg,images/15-20-49-17-46.jpg,刘白沙,https://www.ijq.tv/mingxing/15774311827274.html,https://image.ijq.tv/201912/27/15-20-49-17-46.jpg
林子琳,,,汉族,内地,,,168CM,46KG,,金牛座,,演员,东申未来,林子琳的新浪微博,,陈坤,https://image.ijq.tv/201912/27/15-10-12-60-46.jpg,images/15-10-12-60-46.jpg,林子琳,https://www.ijq.tv/mingxing/15774305457273.html,https://image.ijq.tv/201912/27/15-10-12-60-46.jpg
李蔓瑄,Reb,,汉族,内地,,,168CM,46KG,,,伦敦艺术大学,演员,东申未来,李蔓瑄的新浪微博,《少年与海》,张婧仪,https://image.ijq.tv/201912/27/14-51-43-28-46.jpg,images/14-51-43-28-46.jpg,李蔓瑄,https://www.ijq.tv/mingxing/15774294947272.html,https://image.ijq.tv/201912/27/14-51-43-28-46.jpg
张婧仪,,,汉族,内地,1999-7-10,,162CM,41KG,,巨蟹座,北京电影学院,演员,东申未来,张婧仪的新浪微博,《我要我们在一起》《疯犬少年的天空》,陈坤 周迅,https://image.ijq.tv/201912/27/14-30-51-12-46.jpg,images/14-30-51-12-46.jpg,张婧仪,https://www.ijq.tv/mingxing/15774282107271.html,https://image.ijq.tv/201912/27/14-30-51-12-46.jpg
丽霖,,,汉族,内地,,上海,166CM,42KG,,天秤座,上海戏剧学院,歌手,粉色系,丽霖的新浪微博,《创造营》,夏小棣 雅汐,https://image.ijq.tv/201912/27/13-58-35-54-46.jpg,images/13-58-35-54-46.jpg,丽霖,https://www.ijq.tv/mingxing/15774263047270.html,https://image.ijq.tv/201912/27/13-58-35-54-46.jpg
夏小棣,,,汉族,内地,1998-8-16,上海,165CM,44KG,,处女座,,歌手,粉色系旗下,夏小棣的新浪微博,,雅汐 丽霖,https://image.ijq.tv/201912/27/11-42-56-68-46.jpg,images/11-42-56-68-46.jpg,夏小棣,https://www.ijq.tv/mingxing/15774181647269.html,https://image.ijq.tv/201912/27/11-42-56-68-46.jpg
张媛媛,Maggie|,"媛媛,",汉族,内地,4-28,河北,168CM,47KG,,金牛座,河北艺术职业学院,演员,,张媛媛的新浪微博,《有一种毒药》《杏子黄了》《生死场》,,https://image.ijq.tv/201912/27/11-22-49-13-46.jpg,images/11-22-49-13-46.jpg,张媛媛,https://www.ijq.tv/mingxing/15774169637268.html,https://image.ijq.tv/201912/27/11-22-49-13-46.jpg
张钰琪,Rachel,"A琪,琪琪,音乐核武器,甜甜",汉族,内地,2001-5-8,湖北省黄石市,160CM,36KG,,金牛座,,歌手,,张钰琪的新浪微博,《像梦一样自由》《空中的梦想家》《最初的信仰》,洪一诺,https://image.ijq.tv/201912/26/17-54-15-81-46.jpg,images/17-54-15-81-46.jpg,张钰琪,https://www.ijq.tv/mingxing/15773540197267.html,https://image.ijq.tv/201912/26/17-54-15-81-46.jpg
周梓倩,Jennifer,小太阳,汉族,内地,1998-8-14,上海,173CM,44KG,,巨蟹座,,歌手,天加一,周梓倩的新浪微博,《MAXY》《启晨》《暖光》,王珂,https://image.ijq.tv/201912/26/17-41-49-26-46.jpg,images/17-41-49-26-46.jpg,周梓倩,https://www.ijq.tv/mingxing/15773533027266.html,https://image.ijq.tv/201912/26/17-41-49-26-46.jpg
王珂,wangkeueo,,汉族,内地,2000-11-5,湖北武汉,162CM,41KG,,射手座,新加坡德明政府中学,歌手,HOW ENT,,《produce48》,柳旻瑛,https://image.ijq.tv/201912/26/17-03-39-27-46.jpg,images/17-03-39-27-46.jpg,王珂,https://www.ijq.tv/mingxing/15773509667265.html,https://image.ijq.tv/201912/26/17-03-39-27-46.jpg
王木男,,,汉族,内地,,辽宁,167CM,44KG,A型,巨蟹座,沈阳音乐学院,歌手,从容制作,王木男的新浪微博,《青春有你2》,魏冰雪 宋芳园 乐靓,https://image.ijq.tv/201912/26/16-50-49-65-46.jpg,images/16-50-49-65-46.jpg,王木男,https://www.ijq.tv/mingxing/15773501627264.html,https://image.ijq.tv/201912/26/16-50-49-65-46.jpg
乐靓,,,汉族,内地,1995-10-24,内蒙古呼和浩特市,165CM,44KG,,天蝎座,,歌手,从容制作,乐靓的新浪微博,《天生是优我》《青春有你2》,魏冰雪,https://image.ijq.tv/201912/26/16-34-13-85-46.jpg,images/16-34-13-85-46.jpg,乐靓,https://www.ijq.tv/mingxing/15773492427263.html,https://image.ijq.tv/201912/26/16-34-13-85-46.jpg
